customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,account_balance,account_status,created_date,last_updated
CUST000030,Alex,Williams,atkinsonjean@example.com,+1-227-473-5902,"47381 Allen Fall Suite 805, Williamton, OR 38313",Port Laurenbury,OK,38714,1967-09-11,42870.18,Inactive,2025-06-18,2025-11-29
CUST000031,Julie,Sanchez,shawnarodriguez@example.com,+1-498-483-7168x166,"512 Jenkins Fords Apt. 573, Kathrynside, PR 09927",Petersenside,NE,86899,1988-08-02,5040.19,Inactive,2024-08-09,2025-11-23
CUST000032,Christina,Evans,smithheather@example.net,+1-839-990-2864x3117,"5018 Christian Tunnel Suite 095, Cabreramouth, IN 33063",North Leahtown,IL,70403,1983-09-03,18809.57,Inactive,2024-06-07,2025-12-02
CUST000033,Amber,Williams,blake29@example.org,692.378.8977x733,"505 Castillo Wall, Victoriastad, NV 89191",Lake Jamesberg,MS,75393,1986-05-22,3045.12,Suspended,2025-08-24,2025-12-14
CUST000034,Thomas,Archer,grahammichael@example.com,+1-961-788-4994x80540,"3049 Warner Stream, North Kelly, UT 15020",East Leslieport,NE,04629,1952-09-26,17663.74,Inactive,2024-03-21,2025-12-21
CUST000035,Anna,Powell,derrickbauer@example.net,001-755-459-6947x27332,"300 Victoria Prairie, South Heatherfurt, MO 73896",South Andrewmouth,GA,58740,1965-07-04,12581.29,Active,2025-03-29,2025-11-29
CUST000036,Stephanie,Aguilar,hancockbrandon@example.org,6045588404,"USCGC Martin, FPO AP 58476",East Wesley,ID,35328,1980-03-12,1473.42,Active,2024-02-12,2025-12-02
CUST000037,Sandra,Franklin,jennifer95@example.org,001-512-665-5548x5767,"418 Leah Mission Apt. 665, Jamestown, OH 65574",Myerston,RI,79788,1945-06-18,10638.47,Inactive,2025-07-24,2025-12-14
CUST000038,Johnny,Ochoa,lindseyryan@example.net,618-358-1969x23926,"62436 Velez Isle Apt. 094, Lake Scottville, NC 34887",Samanthabury,PW,13970,1957-09-28,39141.34,Suspended,2024-05-24,2025-12-14
CUST000039,Karen,Hawkins,williehernandez@example.com,538-515-9031x36928,"1869 Fernandez Heights Apt. 391, Feliciaview, NV 19872",Bakerberg,MO,55168,1980-07-03,14032.31,Inactive,2025-05-02,2025-12-02
CUST000040,Joshua,Hernandez,robin57@example.com,865.216.4879x141,"242 Schwartz Mountain Apt. 806, South Mario, AS 35373",South Diana,RI,82582,1996-06-30,37311.27,Active,2024-08-15,2025-12-11
CUST000041,Shawn,Vargas,mhuber@example.com,(591)323-7381,"465 Oconnor Crescent, Jessehaven, IL 25222",North Crystal,OH,13598,1950-07-26,19801.58,Inactive,2025-08-06,2025-12-16
CUST000042,Micheal,Miller,watsonsteven@example.net,+1-310-758-5274x8108,"PSC 8297, Box 3651, APO AA 78948",Griffinfurt,KS,43705,1977-05-18,48216.52,Inactive,2025-07-05,2025-12-13
CUST000043,Rebecca,Allen,nicholasmartin@example.com,001-962-631-7797x4893,"9178 Young Plaza, Lake Jenniferville, OK 65052",Debbiehaven,NY,15482,1957-12-26,17589.1,Inactive,2024-10-20,2025-12-15
CUST000044,Steven,Robertson,iwoods@example.com,(644)959-3081,"65006 Meyer Inlet, Georgehaven, MD 63729",Julieberg,ME,37899,1991-10-27,28238.12,Inactive,2024-04-01,2025-12-11
CUST000045,Heather,Wells,murrayscott@example.net,368.458.0040x580,"42445 Monica Rue, Christinashire, MP 01620",South Ashleyville,OR,38652,2006-11-27,35794.01,Suspended,2025-12-17,2025-11-29
CUST000046,Aaron,Fox,zacharyrobles@example.com,001-342-686-7785x00313,"200 Chelsey Route Apt. 533, Smithshire, MH 88006",Sharpstad,NE,16734,2002-11-06,27177.82,Active,2024-03-15,2025-11-24
CUST000047,Jonathan,Stephens,cesar07@example.net,(531)619-9715,"583 Goodwin Lodge Suite 038, Colemantown, VI 94120",East Christian,PA,87892,1949-10-08,28128.99,Active,2024-01-11,2025-12-21
CUST000048,Richard,Maxwell,timothy26@example.com,+1-582-407-4870x2681,"USNV Martin, FPO AP 75189",Port Angela,WA,17802,1957-10-24,10126.05,Inactive,2024-02-03,2025-12-13
CUST000049,Lindsey,Garrison,kingjacob@example.org,+1-929-366-8157x3611,"837 Keith Mews, East Elizabeth, MD 32283",Craigburgh,CT,88505,1973-11-24,28615.13,Suspended,2025-10-26,2025-11-24
CUST000050,Allison,Johnson,annjordan@example.net,258.988.7679,"Unit 3241 Box 4319, DPO AA 70402",New Jimchester,MP,37991,1979-12-01,36802.89,Inactive,2025-11-29,2025-12-06
CUST000051,Charles,Espinoza,charles08@example.net,001-931-696-0120x987,"Unit 4017 Box 1322, DPO AE 92221",East Austin,WV,99728,1954-02-09,4215.9,Suspended,2025-09-01,2025-12-17
CUST000052,Brittany,Ryan,hmora@example.net,206.591.3060,"Unit 5471 Box 0632, DPO AP 47126",Rebeccaton,AR,58557,1990-02-23,46033.55,Suspended,2023-12-30,2025-12-09
CUST000053,Theodore,Morales,stevenwilliamson@example.net,001-901-502-3673,"30564 Johnson Junctions, Christianhaven, PR 04995",Lake Shaun,OK,88906,2007-10-04,43071.15,Active,2025-01-09,2025-11-28
CUST000054,John,Butler,whitneyjacobson@example.net,+1-957-742-6387x2078,"49010 Yates Shore Apt. 196, Schmitthaven, DE 48263",Lake Deannaville,MD,83202,1957-06-23,37425.11,Suspended,2024-06-03,2025-12-08
CUST000055,Rebecca,Rodriguez,juanjohnson@example.org,+1-844-643-5686x98380,"579 Brad Course Apt. 426, Justinland, MH 98119",Martintown,NC,17172,1960-01-20,625.92,Inactive,2025-01-20,2025-12-10
CUST000056,Casey,Lee,vsalazar@example.org,001-750-654-8493x2410,"USNV Wagner, FPO AP 88286",North Alan,MH,63527,1993-01-10,7224.38,Active,2025-05-21,2025-12-20
CUST000057,Edward,Snow,meyermargaret@example.com,742-370-4344,"8975 Christopher Ramp Apt. 937, Jerrystad, AL 92938",Pricemouth,HI,35633,1965-03-19,15743.05,Suspended,2025-06-09,2025-11-26
CUST000058,Anthony,Williams,carterjacqueline@example.net,001-868-829-9706x09862,"925 Tammy Crossroad, West Gregoryberg, CO 77699",Port Carl,MH,57673,1994-12-13,28495.66,Inactive,2024-07-25,2025-12-13
CUST000059,Lindsey,Cox,pjohnson@example.com,+1-549-986-8628,"0946 Peter Harbors Apt. 909, Kimberlyhaven, OR 16019",Lisastad,PW,60434,1950-02-17,25785.17,Inactive,2025-03-17,2025-11-28
CUST000060,Lisa,Moore,hillkimberly@example.net,+1-452-476-0988x144,"9860 Trevino Estates, Johnsonfort, MP 01202",West Jessicamouth,MH,09315,1950-12-18,9356.82,Inactive,2024-12-28,2025-12-22
CUST000061,Michael,Phillips,nguyenstephanie@example.net,001-344-542-9399,"457 Herrera Parkway Apt. 256, New Josephton, MO 04074",New Josephmouth,MS,05761,1945-08-19,5035.73,Suspended,2025-02-28,2025-11-24
CUST000062,Jose,Rodriguez,crystal79@example.org,+1-652-294-0196,"3250 Hale Court, Wrightborough, LA 89890",East Christine,HI,90618,1995-07-24,47508.18,Active,2024-06-19,2025-12-03
CUST000063,Carol,Young,otaylor@example.org,3516745046,"995 Erica Isle Suite 683, South Margaret, MH 02998",Gardnerton,WV,64235,2002-02-15,15172.87,Suspended,2024-09-09,2025-12-22
CUST000064,Carlos,Nelson,nathan56@example.com,248.214.8816x488,"396 Duncan Motorway, Murphyberg, OK 25491",New Christopher,ME,91416,1992-09-14,10989.33,Inactive,2024-05-23,2025-11-30
CUST000065,Selena,Robinson,rachaelbishop@example.net,+1-251-860-8184,"9989 Dunn Lake, Christopherview, ND 98716",Deanshire,MD,09497,2004-03-20,5242.48,Active,2024-09-23,2025-12-12
CUST000066,Gregory,Hernandez,jenniferhunt@example.com,887.612.0198x660,"705 Amber Plaza, South Emilymouth, GU 97264",Huntershire,KS,80298,1961-06-03,4175.64,Suspended,2024-03-12,2025-11-23
CUST000067,Michelle,Hogan,uwilliams@example.net,+1-481-213-0686x43991,"743 Webster Oval, North Brittany, RI 15948",Karenberg,RI,15385,1973-03-16,45142.1,Active,2025-12-01,2025-12-04
CUST000068,Grace,Perkins,ypowell@example.net,4803309027,"07835 Tucker Cliff, New Christine, VI 46993",Andrewburgh,GU,45582,1952-08-31,29869.67,Inactive,2025-05-12,2025-11-29
CUST000069,Jennifer,Scott,chasejackson@example.net,001-471-751-8266x079,"074 Jose Branch, Lake Michael, WA 08315",New Rachelfort,MS,33302,1971-04-03,18468.15,Inactive,2025-02-19,2025-12-18
CUST000070,Jesse,Beck,tracysimpson@example.org,(743)580-2091,"767 Rowland Isle, Christiefort, PR 61631",South Lucashaven,CO,97937,1983-02-23,22346.93,Active,2025-12-16,2025-12-14
CUST000071,Brian,Curtis,wardkimberly@example.net,661.839.0409,"13416 Cody Knolls, Thompsonville, MP 48566",Lake Kimberlyport,NM,72647,1985-05-17,19734.23,Suspended,2025-12-03,2025-12-18
CUST000072,Karen,Petty,davisanthony@example.org,651-469-4925,"Unit 2609 Box 5844, DPO AA 89717",New Zachary,OR,73069,1986-05-13,35850.34,Suspended,2024-10-25,2025-12-05
CUST000073,Brad,Vang,uguerrero@example.net,(740)293-1068,"75535 Callahan Green Apt. 142, Lake Annabury, UT 53559",Jonesland,WY,85505,1950-09-17,15566.02,Suspended,2025-08-09,2025-11-29
CUST000074,Erica,Ingram,jessica78@example.net,972.693.6804x579,"9049 Moore Extensions, Allenberg, MA 98082",Heatherborough,AL,02380,1978-07-07,9239.16,Active,2024-05-05,2025-11-29
CUST000075,Rodney,Patton,rogercollins@example.net,711.268.0813x85040,"624 Dennis Tunnel, Port Tyronemouth, MP 03191",East Markmouth,VA,42827,2001-09-12,29351.51,Active,2024-03-10,2025-12-12
CUST000076,Devin,Poole,piercejennifer@example.net,(670)471-9010x58092,"8096 Williams Neck Suite 013, Haleybury, FM 25839",East Jacob,PW,07904,2004-06-02,42592.43,Inactive,2025-08-04,2025-12-05
CUST000077,Melissa,Fisher,meganpetersen@example.org,(692)332-1532,"75083 Kelly Prairie, South Kaylaborough, NM 89062",New James,LA,93430,1968-07-31,1865.25,Suspended,2024-04-17,2025-11-27
CUST000078,Amber,Smith,rodriguezdavid@example.net,417-330-5834,"PSC 4833, Box 3786, APO AP 82448",Paultown,IN,83165,1967-10-26,29158.12,Suspended,2025-05-09,2025-12-15
CUST000079,Kevin,Miller,johnmedina@example.org,001-284-657-8277x06503,"704 Cindy Forest, Keithland, MH 63460",New Christopher,LA,87791,1978-07-29,17512.76,Suspended,2025-10-30,2025-11-25
CUST000080,Lori,Sparks,jonesstephen@example.org,(582)791-0143,"4760 Angela Circle, Allenville, ME 20595",West Jessica,RI,50864,1980-04-05,23163.31,Suspended,2024-03-04,2025-12-17
CUST000081,Edward,Zhang,john60@example.org,914.616.3346,"7324 Harvey Drives Apt. 291, Leeberg, MH 82928",New Michael,VA,19982,1959-09-30,13120.99,Active,2024-01-25,2025-12-19
CUST000082,Renee,Johnson,esparzachelsea@example.net,991.746.0804,"154 Andrew Harbor Suite 586, North Jasonburgh, CA 34652",East Elizabethfurt,HI,30695,1987-10-17,7400.92,Active,2024-03-22,2025-12-06
CUST000083,David,Lin,barnessean@example.com,(970)609-6704x4428,"2624 Jones Mission Suite 497, New Lisa, WY 67034",Stevensburgh,OR,45328,1988-01-06,26669.28,Active,2024-06-11,2025-12-11
CUST000084,Juan,Deleon,margaret96@example.net,7352042405,"1656 Williams Harbors Suite 641, Joshuaport, AR 22303",Penachester,NY,33404,1972-07-23,2577.89,Active,2025-06-06,2025-11-26
CUST000085,Amy,Nichols,nguyenchristopher@example.com,400.932.8377x118,"5775 Troy Mountains Apt. 684, Ericaburgh, DC 81655",Andrewfort,NY,68709,1996-01-02,47875.68,Suspended,2024-02-14,2025-12-22
CUST000086,Alexander,Lewis,davenportcraig@example.org,(966)957-9330x920,"32542 Heather Village Suite 209, Elizabethside, ND 85359",Randyborough,OK,56947,1968-12-01,28710.6,Suspended,2024-07-29,2025-11-26
CUST000087,Donna,Wright,njones@example.org,839-528-5780,"556 Erik Village Apt. 743, Ramirezmouth, NY 52730",Vanessaside,ME,49187,1949-07-07,32322.57,Inactive,2025-08-01,2025-11-25
CUST000088,Erica,Mora,ashley51@example.com,509.928.2775,"587 Jones Land, North Mary, MD 60357",Port Charles,WI,03127,1976-11-29,37496.76,Inactive,2025-10-16,2025-11-30
CUST000089,James,Owens,anthonyshannon@example.com,535-623-8999x987,"99511 Glenn Brooks, South David, TX 06625",South Nicholasmouth,DC,43448,1945-10-01,24816.74,Suspended,2025-07-24,2025-12-04
CUST000090,Olivia,Davis,wrightxavier@example.com,001-407-748-8752x49269,"478 Foley Fields, Lake Destinyborough, MD 88155",North David,LA,19227,1988-06-06,32020.97,Suspended,2025-10-31,2025-12-01
CUST000091,Karen,Lawrence,barrettcynthia@example.org,529-287-1995x889,"266 Gray Stravenue Suite 073, South Daniel, VT 06388",New Veronica,KY,02063,1955-12-03,3151.79,Inactive,2024-05-30,2025-12-20
CUST000092,Christopher,Cisneros,davidshaw@example.org,696-602-2807,"1771 Sanders Green Apt. 715, Jeffreymouth, NC 64996",West Paul,MD,94758,2003-11-22,23627.91,Suspended,2024-08-19,2025-12-07
CUST000093,Mary,Macdonald,alvaradojoshua@example.org,001-661-568-3821x1218,"57575 Kathryn Road Suite 650, Christopherbury, IA 08890",Cooperside,FM,15609,1971-04-09,41099.49,Inactive,2024-06-23,2025-12-12
CUST000094,Jeremy,Pruitt,stevenskimberly@example.com,981-344-7150x927,"1064 Yolanda Haven, East Paula, NJ 74531",Lake Victoriabury,OK,16912,1992-01-18,29257.19,Suspended,2025-06-16,2025-11-27
CUST000095,Cody,Smith,sandybell@example.net,337-570-5723,"811 Clark Wall Suite 146, South Kelseyborough, MN 30549",Port Dustin,VT,27928,1959-08-18,23289.11,Active,2024-12-22,2025-11-24
CUST000096,Kimberly,Lee,george04@example.net,001-737-651-1706x926,"0255 Morris Village Apt. 625, New Courtneymouth, MA 11296",Lake Jonathan,CO,03113,1955-02-24,47087.18,Suspended,2024-03-19,2025-12-11
CUST000097,Donald,Fernandez,williamfletcher@example.org,532.555.7760x7626,"62166 Sanchez Isle, Terranceberg, KY 92478",Gallagherstad,FM,14366,1969-10-26,2075.18,Inactive,2025-09-01,2025-12-19
CUST000098,Julie,Burgess,rodgersnancy@example.net,677.442.9522,"481 Mary Walks, Callahanbury, AS 91600",West Robert,DC,74704,1996-01-26,24243.93,Active,2025-02-16,2025-12-03
CUST000099,Elizabeth,Graham,susan79@example.org,278.844.7182,"64636 Ross Square, East Jennifer, VA 18901",Samanthaport,WV,29496,1964-12-18,12509.82,Active,2024-12-22,2025-12-15
CUST000100,Derek,Lopez,gblack@example.com,001-952-512-9683x455,"6742 Janet Oval, Doyletown, NJ 20023",Collinsburgh,AS,08419,1951-05-15,6192.47,Active,2024-11-25,2025-12-08
CUST000101,Kelly,Cox,mcclaintracey@example.org,(275)352-2497,"Unit 0001 Box 9279, DPO AA 87735",Obrienfurt,ND,55328,1994-08-31,29934.36,Suspended,2024-05-22,2025-12-06
CUST000102,David,Beasley,ashley44@example.org,(351)502-1257x4057,"49702 Jefferson Forest, Lake Victoria, FL 24530",East Danaton,NC,38132,1990-07-26,4258.97,Inactive,2024-05-08,2025-12-15
CUST000103,Tina,Walsh,tracilarson@example.org,(882)945-2642x10612,"85848 Christina Extension, West Jacquelinemouth, AS 44641",South Joannaside,NM,35304,2003-03-27,38368.59,Inactive,2025-12-17,2025-12-02
CUST000104,Arthur,Pitts,tmartinez@example.org,985.977.7570x24107,"950 James Summit, Piercehaven, PA 49882",Brownborough,AZ,02068,1963-06-03,9972.55,Suspended,2025-07-20,2025-12-15
CUST000105,Deborah,Contreras,jeffery79@example.net,348-594-7608x5584,"3566 Reese Drives Apt. 027, West Williamside, MS 87544",Ortizview,SD,52287,2004-05-19,15878.51,Inactive,2025-06-23,2025-11-29
CUST000106,Beth,Sanchez,tbush@example.com,001-971-308-0077x664,"02380 Rojas Islands, South Davidside, CA 04847",North Amy,MH,53682,1991-03-17,48437.59,Inactive,2025-03-30,2025-12-13
CUST000107,James,Lester,leerobert@example.org,+1-244-276-9584x2234,"24408 Phillips Port, Patriciahaven, AL 59114",Johnstad,SC,80514,1954-07-08,14020.14,Active,2025-09-16,2025-11-29
CUST000108,Stephanie,Prince,victoria78@example.com,5113783319,"9869 Cervantes Square, West Patricia, AZ 78193",Lake Christopherburgh,IN,50795,2000-05-18,31892.88,Inactive,2025-10-04,2025-12-13
CUST000109,Eric,Ortiz,jonathan95@example.com,+1-713-511-3434x406,"467 Ethan Mall Apt. 003, West Thomasland, AS 01567",West Deborahfurt,NJ,61045,1987-08-05,39613.83,Suspended,2025-10-17,2025-12-15
CUST000110,Austin,Buchanan,heatherallen@example.net,8733516492,"89077 Wolf Lane, Cruzmouth, NM 96192",Smithstad,CA,00718,1960-11-26,10829.11,Suspended,2024-09-11,2025-12-11
CUST000111,Thomas,Holmes,kevinmayo@example.net,895.857.8073,"2376 Timothy Estates Apt. 436, Tracyport, NJ 92714",Lawrencefort,VT,67071,2007-05-04,31826.52,Inactive,2025-11-03,2025-12-16
CUST000112,Alexis,Powell,kevinbrown@example.com,7428271913,"220 Hayes Rapid Suite 446, New Sarahland, SC 29469",Williammouth,TN,07902,1985-11-08,14130.39,Suspended,2025-02-01,2025-11-30
CUST000113,Elizabeth,Smith,brittney37@example.org,001-809-466-4970x52954,"317 Willie Brook Suite 660, New Emily, AL 95517",North Juan,WY,78273,1971-12-06,30002.44,Inactive,2025-01-29,2025-12-18
CUST000114,Tina,Bowman,phardy@example.net,001-687-697-9564x924,"0914 James Prairie, Port Stephaniemouth, OR 97170",Christineside,GU,92196,1991-02-08,2660.82,Inactive,2024-11-03,2025-12-16
CUST000115,Julie,Cowan,steven12@example.net,(760)274-1093x82089,"73355 Potts Harbors Suite 320, Andersonton, MO 45173",East Alexandra,GA,27488,1950-06-05,2760.62,Suspended,2025-06-20,2025-11-25
CUST000116,Alan,Sanchez,emiller@example.com,201.636.2206x7004,"USS Wade, FPO AP 72026",Port Scottfort,OK,42257,1949-12-20,3111.26,Active,2024-07-14,2025-11-23
CUST000117,Stephanie,Hayes,kellychristopher@example.org,614-465-1808x34704,"2686 Jonathan Shore, Bradleyport, MI 24170",South Jonathan,IN,19454,1969-12-15,49919.43,Suspended,2025-03-11,2025-12-09
CUST000118,Patricia,Chavez,jenniferjones@example.com,+1-384-478-0201,"7272 Amy Pike, Lake Samuelport, LA 02093",Aaronton,GA,81788,2001-10-12,42414.48,Suspended,2025-10-03,2025-11-30
CUST000119,Logan,Winters,jamesmurphy@example.com,480.783.8294,"218 Lee Knoll Apt. 643, South Curtisburgh, OK 91217",East Sharon,MA,17730,1953-06-13,45969.24,Active,2024-06-18,2025-12-12
CUST000120,Rebecca,Moore,deniseshelton@example.org,001-691-218-5858,"246 Dean Underpass Apt. 828, East Lisaview, AK 02705",New David,SD,76633,1959-07-25,6191.15,Suspended,2024-10-14,2025-12-12
CUST000121,Michael,Bradshaw,dawnadams@example.org,+1-731-548-7740x638,"6139 Brown Dam, Hannahmouth, HI 85381",Port John,PA,20239,1947-05-28,7720.59,Inactive,2024-01-14,2025-12-22
CUST000122,Dawn,Nunez,melissa03@example.com,876.235.7608,"8523 Dustin Valleys, Port Larry, DC 41662",Hollytown,KY,97773,1953-12-04,18651.96,Suspended,2025-08-09,2025-12-10
CUST000123,Amanda,Mills,reyeschristina@example.net,+1-985-813-8227x4716,"260 Scott Lights Suite 012, North Elizabeth, MN 50915",Lake Mark,VT,49077,1961-04-30,45006.96,Suspended,2024-01-02,2025-12-04
CUST000124,Michael,Diaz,longvictoria@example.com,296.506.5813x45108,"76150 Kyle Field Apt. 351, Matthewhaven, MI 24338",Kristenside,GA,49110,1986-08-20,6824.18,Inactive,2025-07-23,2025-12-11
CUST000125,Dan,Clark,ystout@example.com,001-696-252-8848x482,"75965 Chelsea Spurs Suite 767, Robinsonburgh, CT 60736",West Barbaratown,CT,92320,1972-11-17,10736.76,Active,2023-12-30,2025-12-03
CUST000126,Jamie,Peterson,shelby30@example.net,+1-237-331-9479x591,"91664 Sanders Islands, Port Cindyshire, MP 71611",New Elizabeth,AL,31796,1971-08-03,45354.32,Suspended,2025-02-28,2025-12-12
CUST000127,Vanessa,Blake,brandon39@example.net,589.974.7205,"81825 Debbie Walk Apt. 716, Port Henryville, SC 97194",Brianmouth,MN,28314,1953-11-26,42554.35,Suspended,2024-07-15,2025-11-28
CUST000128,Chad,Smith,josesimpson@example.com,001-257-666-3319x10113,"357 Thomas Valley Apt. 988, Nguyentown, MA 72088",Tonyaburgh,PA,96420,1954-03-28,35752.9,Active,2024-09-30,2025-11-25
CUST000129,Erica,Fox,laurenbailey@example.com,(644)947-7753,"020 Mitchell Shoal, South Frankstad, NV 04789",Lake Annette,WY,73223,1987-11-06,4914.76,Inactive,2024-12-23,2025-12-09
CUST000130,Sean,Jackson,camerontanya@example.com,(734)964-4343x34672,"18036 Rivera Path, Fuentesfurt, TN 90405",Hallport,AK,96704,1946-09-12,27023.35,Inactive,2024-02-09,2025-11-24
CUST000131,Brittany,Johnson,dianabrown@example.net,5687691115,"959 James Mountain, West Georgestad, VI 47889",Lake David,NC,87741,2007-06-07,31096.51,Active,2024-08-12,2025-11-23
CUST000132,Stefanie,Mcdonald,douglasanderson@example.org,986-356-2752x8140,"1442 Chen Trail Apt. 564, Kimberlybury, WV 99675",Bradleyview,GA,60622,1949-10-15,38682.43,Inactive,2025-05-07,2025-11-27
