customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,account_balance,account_status,created_date,last_updated
CUST000092,Ashley,Lee,jennifer73@example.com,855-254-2479,"842 Lonnie Shoal Apt. 838, Rickystad, UT 59091",North Jasonview,AR,83514,1990-03-06,47421.95,Suspended,2024-12-26,2025-11-30
CUST000093,Michael,Larson,costalisa@example.org,640.510.7950,"2842 Ruiz Village Suite 883, Normanfurt, PA 72795",West James,NC,19491,1999-01-22,13744.5,Inactive,2024-06-06,2025-11-25
CUST000094,Melanie,Stanton,smithscott@example.com,993.537.0282x4671,"565 Jones Field, Lisaville, SD 49151",Wilsonfort,CA,60360,1986-05-27,8944.6,Inactive,2025-09-03,2025-12-18
CUST000095,Spencer,Warren,wardshawn@example.net,780-587-6426,"155 Charles Glens, Griffithtown, CT 01715",Staceyview,MH,18381,1950-09-29,4612.02,Inactive,2024-09-18,2025-12-12
CUST000096,Mary,Mahoney,todd35@example.net,490-217-9939x607,"7181 Pittman Trail Suite 014, Barajasborough, WI 17372",Fernandezshire,FM,94788,1979-09-06,42423.31,Suspended,2024-10-31,2025-12-16
CUST000097,Debra,Gray,greentanya@example.com,+1-349-829-1841,"5804 Garcia Terrace Apt. 875, Lopezhaven, FM 49859",Smithmouth,CA,83691,1972-03-26,32993.37,Active,2024-11-16,2025-12-07
CUST000098,Mark,Obrien,tammy50@example.com,535.549.1897x5102,"72620 Ali Summit Suite 733, West Robertburgh, NM 42979",East Eric,CO,00651,1982-09-02,8572.75,Inactive,2024-02-21,2025-12-05
CUST000099,Jacob,Washington,cwilliams@example.com,464-631-0620x6514,"Unit 0606 Box 1964, DPO AP 41401",Port Rebeccaville,RI,28843,1969-11-29,24940.05,Inactive,2024-05-12,2025-12-07
CUST000100,Angela,Powers,jessica52@example.net,536.288.3362x472,"30273 Lee Glens Suite 314, Lake Joseph, AL 50321",Hahnmouth,RI,87666,1975-05-08,2923.11,Active,2025-08-05,2025-12-09
CUST000101,Mary,Craig,tiffany76@example.org,001-657-407-6573x8955,"53155 James Ridges, Frostmouth, VA 72579",Robertside,TN,37581,1987-11-16,14957.83,Active,2024-04-18,2025-12-13
CUST000102,Monica,Burch,lewisdavid@example.org,+1-583-635-9688x4830,"PSC 3901, Box 7835, APO AP 57665",East Laurieside,HI,26972,1986-02-25,5030.89,Active,2024-04-24,2025-12-21
CUST000103,Cheryl,Sanchez,millerdebbie@example.org,706-565-1529x26269,"445 Joseph Villages, Gabrielstad, AS 55338",Gomezhaven,ME,77406,1963-09-27,33691.76,Suspended,2025-02-14,2025-12-21
CUST000104,Destiny,Munoz,hillerik@example.org,+1-276-304-5006,"20751 Joseph Hollow, New Jamie, ND 33837",Calebbury,TN,59841,1990-10-15,42187.05,Inactive,2025-02-13,2025-11-28
CUST000105,Alexis,Hudson,leslie80@example.org,477-833-3608x10275,"096 Espinoza Ranch, New Krystal, ND 31266",Lake Jason,NH,58552,1993-09-13,30864.2,Active,2025-09-15,2025-11-27
CUST000106,Shaun,Shields,acarpenter@example.net,374-598-1348,"PSC 9399, Box 6716, APO AP 12947",Port Jenniferview,MO,35376,1996-11-12,1776.84,Active,2024-06-19,2025-12-11
CUST000107,Karen,Scott,mary60@example.com,(779)709-8945x64488,"6100 Jacqueline Meadows, Lake Christopherland, OR 74857",Port Barbarastad,MN,09231,1997-03-21,42714.65,Suspended,2025-04-19,2025-11-25
CUST000108,Jacqueline,Davis,cgeorge@example.net,2938006687,"281 Alexander Fort, Lake Joshuachester, NJ 42615",Jameschester,CT,53344,1988-06-23,10664.74,Active,2024-12-30,2025-11-27
CUST000109,Paul,Juarez,snyderjacob@example.net,(645)214-3101,"9982 Pacheco Village, Vanessashire, AR 31282",Amytown,ME,99641,1988-03-08,39042.5,Inactive,2025-03-28,2025-12-06
CUST000110,Heather,Hansen,paullambert@example.net,001-689-965-7852x52629,"PSC 3391, Box 4227, APO AA 09257",Cindyshire,ME,55891,1973-02-12,10944.17,Suspended,2025-04-25,2025-11-24
CUST000111,Rebecca,Smith,qsingleton@example.com,377-330-9491x14384,"22836 Jose Canyon Suite 926, Fuentesside, CO 53344",New Darlene,IA,15369,1968-11-05,45642.32,Inactive,2025-07-17,2025-11-27
CUST000112,Erin,Tanner,obanks@example.com,853.460.6407x9595,"592 King Valley, East John, NV 48664",Jillland,NH,21356,2002-03-12,28075.47,Suspended,2025-05-20,2025-12-04
CUST000113,Jennifer,Johnson,david09@example.net,4865665983,"USCGC Bowen, FPO AA 64058",Penastad,AS,73303,1981-03-11,43604.53,Suspended,2024-02-23,2025-11-26
CUST000114,Alexander,Russell,suzanne87@example.net,(315)838-6919x1243,"6194 Alicia Islands, Katherinemouth, FL 39295",East Jennifer,GA,48111,1981-08-28,12496.48,Inactive,2025-05-24,2025-12-02
CUST000115,Daniel,Torres,smithdavid@example.com,001-616-386-9486x2374,"71917 Suzanne Dam Apt. 345, Lake Curtis, NM 36760",North Alexander,VI,05749,1956-02-01,37461.89,Active,2024-12-28,2025-12-19
CUST000116,James,Henderson,jacksonshirley@example.net,+1-317-621-2115,"925 Bowers Ford Suite 188, Morenomouth, NM 11299",West Madisonfort,WV,68071,1970-07-08,29159.45,Suspended,2025-10-29,2025-12-15
CUST000117,Briana,Bailey,ywalker@example.com,938.532.9163,"732 James Harbors, Lake Amy, DC 10409",Kariborough,WI,61583,1962-02-26,7389.61,Inactive,2025-03-23,2025-11-25
CUST000118,William,Herrera,yatkins@example.org,(785)905-5722x89974,"2676 Lawrence Field, North Phillip, VI 55193",Sanchezburgh,ME,94637,1983-03-26,8612.56,Suspended,2025-09-21,2025-12-01
CUST000119,Austin,Lee,heather60@example.com,001-203-561-5838x85825,"8110 Mary Land Suite 342, Lake Timothy, WY 07474",Lake Loristad,RI,47501,1974-03-28,45627.51,Suspended,2024-10-07,2025-12-18
CUST000120,Joshua,Bush,angela24@example.net,(414)780-0620,"4398 Hughes Walk, North Mariastad, NM 32063",Andersonborough,IA,93617,1970-02-25,24894.48,Suspended,2024-04-08,2025-12-20
CUST000121,Cynthia,Crawford,longsara@example.com,(743)805-4150,"37618 Jensen Dale, Jennifershire, CA 29219",Port Leslie,ME,20765,1995-05-20,23838.87,Inactive,2025-07-19,2025-11-23
CUST000122,Destiny,Allen,antoniomoore@example.com,929.838.9979x179,"0101 Brown Divide, South Jamesmouth, VI 56307",Simmonsfurt,FL,80680,2007-02-23,1569.33,Active,2024-04-28,2025-11-25
CUST000123,Anita,Smith,mmorales@example.org,305.772.2218x3254,"0284 Ortega Haven Suite 944, Jacobshaven, NY 11614",Brownton,AZ,21572,1998-02-25,33515.2,Inactive,2024-07-04,2025-12-01
CUST000124,Arthur,Munoz,castillojennifer@example.net,876.712.8802,"2421 Lopez Village, Lake Michaelchester, WA 73903",Lake Mark,AK,95344,1989-05-03,19105.1,Inactive,2024-11-18,2025-12-02
CUST000125,Lucas,Contreras,veronicatorres@example.org,+1-555-942-9397x845,"39936 Nathan Prairie Suite 894, Woodsville, NV 61067",East Michellefurt,CA,74099,1986-01-16,36706.11,Suspended,2024-05-14,2025-12-13
CUST000126,Cassandra,Lopez,ruthclark@example.net,529.578.3854x109,"903 Donna Cape, Lake Toniport, NH 73779",Allisonhaven,MA,04047,1962-06-03,9565.02,Inactive,2024-08-15,2025-12-16
CUST000127,Elizabeth,Lawson,davidcase@example.com,(688)606-0366x39716,"Unit 1140 Box 5463, DPO AE 13008",South Jimmyshire,GA,77006,1988-02-22,4057.04,Inactive,2025-01-25,2025-12-16
CUST000128,Tammy,Burns,pereztravis@example.net,001-250-468-7525,"7706 Evelyn Greens, Lake Rebecca, NY 82524",Savannahstad,WV,54863,1991-05-15,36114.44,Inactive,2025-08-09,2025-12-03
CUST000129,Sandra,Fletcher,smithtodd@example.com,(802)566-6030,"03573 Sullivan Cliffs, South Kathleen, VA 29716",Mcdanielview,OK,72535,1967-08-27,36230.06,Active,2024-08-30,2025-12-20
CUST000130,Robert,Briggs,caseymartin@example.org,570-847-5356x0060,"Unit 5325 Box 9209, DPO AE 26086",Johnsonton,OR,96489,2007-09-23,47318.82,Inactive,2024-04-23,2025-12-01
CUST000131,Donald,Mcpherson,jonfriedman@example.com,397.737.2690x0486,"32263 Veronica Wall, Scottton, DE 50236",Michaelchester,WY,01067,1975-03-19,20238.67,Active,2025-08-24,2025-12-09
CUST000132,Chad,Wolf,laura03@example.org,(739)638-3255x58209,"80608 Price Trace Suite 565, Rosemouth, DC 98801",Michaelhaven,ND,47028,1959-08-09,47095.15,Active,2024-04-16,2025-12-09
